"seller_key","seller_id","seller_city","seller_state","seller_region","total_revenue","seller_segment","seller_lat","seller_lng"
1029,"542917da124346b47ea1ac79a93ce454","curitiba","PR","South",1303.9,"Medium Performer",-25.3859849919381,-49.244508505962024
1030,"5444b12c82f21c923f2639ebc722c1ea","sao pauo","SP","Southeast",169.9,"Low Performer",-23.509988340079175,-46.607764415391046
1031,"544863df86ed3b78a04e0820d41430ee","serra","ES","Southeast",23.9,"Low Performer",-20.188079675277496,-40.241697762995486
1032,"54583ab379489add547fe47b628db589","sao bernardo do campo","SP","Southeast",2240.0,"Medium Performer",-23.719576291836983,-46.564753092486725
1033,"54965bbe3e4f07ae045b90b0b8541f52","foz do iguacu","PR","South",10461.499999999993,"High Performer",-25.541844711589423,-54.58482020405323
1034,"54a1852d1b8f10312c55e906355666ee","santa barbara d'oeste","SP","Southeast",16946.469999999972,"High Performer",-22.757096912776348,-47.376094232222364
1035,"54aa8463e87776b5612f4bdc4bd5d4de","belo horizonte","MG","Southeast",649.3,"Medium Performer",-19.9436148992761,-43.98184650740849
1036,"54c04bdb5ec46762f8f08c7e8f86ed4a","florianopolis","SC","South",3234.6400000000003,"Medium Performer",-27.600182562331035,-48.50691625507008
1037,"55029529919c0123526150bd26ca8f20","contagem","MG","Southeast",453.95,"Medium Performer",-19.94732845763311,-44.05782869450707
1038,"553a440137d6e0cf776aee0bb83ac9f5","limeira","SP","Southeast",144.8,"Low Performer",-22.60000425928191,-47.407128587319605
1039,"5563732abe64c3036cb97ad924128dd1","guarulhos","SP","Southeast",404.0,"Low Performer",-23.452202665497055,-46.50643552039563
1040,"5566627eab3fe93fd6ee08798226101a","sao jose dos pinhais","PR","South",85.5,"Low Performer",-25.538499348815012,-49.199509926836235
1041,"556a6409838156ea299c9d1f9e2dde43","curitiba","PR","South",1362.8000000000002,"Medium Performer",-25.437196092611362,-49.332558792176
1042,"557f22c76691849db52d2abccf0015d0","morrinhos","GO","Central-West",813.87,"Medium Performer",-17.733896355961836,-49.11590889021752
1043,"5587130f9850696ed7fafbc91c2cee44","sao paulo","SP","Southeast",69.8,"Low Performer",-23.63321068793269,-46.638276697926756
1044,"559d56f3b8f0bc2e5a9a62fe2ce2a39f","joinville","SC","South",385.0,"Low Performer",-26.270742296656483,-48.881817687818064
1045,"55a5b51f93f2b70ea513f5a047b0262a","sao joao del rei","MG","Southeast",3802.899999999997,"Medium Performer",-21.123138626069654,-44.25022385765714
1046,"55bb6fe5bebe5012e2d7d9928e1128ff","bauru","SP","Southeast",1696.55,"Medium Performer",-22.34076068807875,-49.09506969646532
1047,"55c26bcb609f480eb7868594245febb5","tabatinga","SP","Southeast",664.4,"Medium Performer",-21.737063142421785,-48.68760090111701
1048,"55c96925041a14097b6a7825554f4ad5","sao paulo","SP","Southeast",201.2,"Low Performer",-23.51196609358015,-46.58386437718145
1049,"55d3daac7c404d59e51c2aa2f4dc5a23","sao paulo","SP","Southeast",3465.6,"Medium Performer",-23.49403466917498,-46.568633209704345
1050,"55dedd83e501d8248880557d9073cbfd","rio de janeiro","RJ","Southeast",970.4,"Medium Performer",-22.975419252327086,-43.1926336521948
1051,"55f7a3319d80f7fdf078b8f03e6725fe","osasco","SP","Southeast",3013.779999999999,"Medium Performer",-23.566292989796676,-46.78782137212701
1052,"562f8cfc51f265411f487d07e9c40e7f","belo horizonte","MG","Southeast",766.92,"Medium Performer",-19.973801098687222,-43.972640133729
1053,"562fc2f2c2863ab7e79a9e4388a58a14","campinas","SP","Southeast",8579.279999999957,"High Performer",-22.892057554565948,-47.08244278411783
1054,"5656537e588803a555b8eb41f07a944b","brasilia","DF","Central-West",7287.36000000002,"High Performer",-15.838225542625707,-48.053400718858086
1055,"5659d77e8d90378e39b960ad5956f64e","taubate","SP","Southeast",182.48000000000002,"Low Performer",-23.003031488837678,-45.54693113414875
1056,"56642bcb79900e777d68e91915cb4267","sao paulo","SP","Southeast",3449.3999999999996,"Medium Performer",-23.5134974016135,-46.550244505909305
1057,"5670f4db5b62c43d542e1b2d56b0cf7c","sao paulo","SP","Southeast",6630.089999999999,"High Performer",-23.532071320207503,-46.47633256338808
1058,"56a8b450e802502ba53a9885ee38e29f","sao bernardo do campo","SP","Southeast",62.45,"Low Performer",-23.70442740492646,-46.570177102858786
1059,"56db5c0782e8f7ddc9343f9576ff6d16","palhoca","SC","South",734.8,"Medium Performer",-27.64689284678193,-48.680545044873234
1060,"56e361f411e38dcef17cdc2a3d99628b","guarulhos","SP","Southeast",423.0,"Low Performer",-23.46361133214068,-46.517676582553136
1061,"56f413900b5166ab4d730e9ac0b12cb0","sorocaba","SP","Southeast",151.79,"Low Performer",-23.464204707776585,-47.47145666010211
1062,"570d4583587a5fe2d47c7be89b91ad27","sao paulo","SP","Southeast",125.25,"Low Performer",-23.489760624425745,-46.57767651534549
1063,"5721089ba9214e80074f27d5a03fc0eb","sao paulo","SP","Southeast",200.95,"Low Performer",-23.56711189502812,-46.66081341581777
1064,"5733d806668f8712c24b9abaefbfa642","chapeco","SP","Southeast",243.8,"Low Performer",-27.095439895824768,-52.63207120275463
1065,"5741dc2bf5044c34d0698681c5081bed","sao jose dos campos","SP","Southeast",89.69999999999999,"Low Performer",-23.1417282484105,-45.89850379342179
1066,"575df70bde3f9f2b30bf8d2e9910d725","sao jose do rio preto","SP","Southeast",4563.199999999999,"High Performer",-20.82161096539281,-49.352930673333994
1067,"577719699805dd125d5b6fdde5943bba","nova petropolis","RS","South",1077.8000000000002,"Medium Performer",-29.37511773259441,-51.10823005629175
1068,"578460d8319c51dab351cd9db95eadfe","goiania","GO","Central-West",235.0,"Low Performer",-16.664212849002173,-49.2821053072644
1069,"578fa3a9cb6b6dceab39231ad59cdaca","fortaleza","CE","Northeast",150.0,"Low Performer",-3.735941631656265,-38.531211615038025
1070,"5795aebfe331fbcd02a2c4b679fb7952","palhoca","SC","South",1280.0,"Medium Performer",-27.64689284678193,-48.680545044873234
1071,"579891617139df7d8671d373f0669622","rio de janeiro","RJ","Southeast",280.3,"Low Performer",-22.905811724167158,-43.18562902375167
1072,"57a834594e1e9e9219603bfec184eadc","santa rosa","RS","South",139.0,"Low Performer",-28.057902813403306,-54.392630311174
1073,"57c764b4a836300be881e2ff86e449f9","ribeirao preto","SP","Southeast",1211.0000000000002,"Medium Performer",-21.213809752116315,-47.79487457172354
1074,"57d2ba47f7a3209aa347532ae75c1165","sao bento do sul","SC","South",318.0,"Low Performer",-26.23982455125158,-49.39522935323785
1075,"57df9869a600bd6b7c405f2a862eccfb","santa rita do sapucai","MG","Southeast",125.0,"Low Performer",-22.247210939506793,-45.70752067761215
1076,"57e632711dec9ec14ca7546769483e7e","navegantes","SC","South",6134.659999999998,"High Performer",-26.843431219270787,-48.63491566536206
1077,"57fe6232e67823593374a2281d7a8af8","capivari","SP","Southeast",178.68,"Low Performer",-22.99748379485895,-47.50572510550505
1078,"582d4f8675b945722eda7c0cb61ba4c7","bertioga","SP","Southeast",4178.789999999997,"High Performer",-23.81839039683,-46.080623703430746
1079,"585175ec331ea177fa47199e39a6170a","montes claros","MG","Southeast",3549.0,"Medium Performer",-16.72197610145377,-43.862913638944754
1080,"586a871d4f1221763fddb6ceefdeb95e","porto alegre","RS","South",99.0,"Low Performer",-30.0435678695554,-51.19507108394752
1081,"5882820ef11c4c068eea0677a7a879b4","caxias do sul","RS","South",9925.5,"High Performer",-29.177823685225732,-51.17328050719071
1082,"5882f40daf39bc2a465e0cb453ddc222","sao paulo","SP","Southeast",640.0,"Medium Performer",-23.58845659053837,-46.719338419798156
1083,"58b98ccb79873e04eac4357cacc590d9","campinas","SP","Southeast",23.0,"Low Performer",-22.934052783934792,-47.04149327512881
1084,"58c851d1a3c7cd3da329eb59453fed44","rio claro","SP","Southeast",268.99,"Low Performer",-22.39213658183407,-47.57768122006807
1085,"58e4b302b54937e55a678c4d15111da4","colombo","PR","South",279.79,"Low Performer",-25.347457401819987,-49.22194220493234
1086,"58f1a6197ed863543e0136bdedb3fce2","conselheiro lafaiete","MG","Southeast",6833.0,"High Performer",-20.6592121235294,-43.80692696277707
1087,"59417c56835dd8e2e72f91f809cd4092","limeira","SP","Southeast",36459.0,"High Performer",-22.57072148150254,-47.40309520372463
1088,"594f9aaa48e5bf431f011ddc5669b0d5","contagem","MG","Southeast",3092.9000000000024,"Medium Performer",-19.84757316684865,-44.02943024506619
1089,"5962468f885ea01a1b6a97a218797b0a","curitiba","PR","South",752.0,"Medium Performer",,
1090,"596849622429351f47b32e6cae1055ff","mogi das cruses","SP","Southeast",1104.7,"Medium Performer",-23.522840094345344,-46.1955458411618
1091,"5996cddab893a4652a15592fb58ab8db","presidente prudente","SP","Southeast",810.0,"Medium Performer",-22.12273521177679,-51.38636933470504
1092,"59b22a78efb79a4797979612b885db36","uberlandia","MG","Southeast",26600.600000000006,"High Performer",-18.921397435860243,-48.32946334496326
1093,"59bbc819b99a733f02f0d6b49d1c253d","campinas","SP","Southeast",139.8,"Low Performer",-22.934052783934792,-47.04149327512881
1094,"59cd88080b93f3c18508673122d26169","praia grande","SP","Southeast",364.44000000000005,"Low Performer",-24.054560652954805,-46.54209119059633
1095,"59cea8e446d3834393058e7e0666b6fb","maringa","PR","South",696.5999999999999,"Medium Performer",-23.43113060537283,-51.91823531933558
1096,"59de1d4c8c057c2a53acd4ca66531af2","curitiba","PR","South",135.0,"Low Performer",-25.44821891104932,-49.254297223453136
1097,"59fb871bf6f4522a87ba567b42dafecf","sao paulo","SP","Southeast",21428.590000000022,"High Performer",-23.52542876006814,-46.51380633487217
1098,"5a05a16bb50629ee31afab8a6d4c2674","caxias do sul","RS","South",742.8,"Medium Performer",-29.178216467446862,-51.14868438613908
1099,"5a32c398a06c345440bf2a683b017ad3","rio de janeiro","RJ","Southeast",79.8,"Low Performer",-22.84391441168263,-43.283779066776354
1100,"5a413ade68e8f8d93071a7f52a64cb9e","sao paulo","SP","Southeast",778.9,"Medium Performer",-23.51966506110262,-46.48912230917957
1101,"5a4236931428800e9d9cc04af0987118","sao paulo","SP","Southeast",14.99,"Low Performer",-23.494252239511642,-46.71388030944217
1102,"5a425cc503b39b262a847fd6212bf53b","londrina","PR","South",1360.5900000000001,"Medium Performer",-23.318127092647064,-51.15713642282817
1103,"5a6a02f419701fc8c605af71d4fc57a4","americana","SP","Southeast",600.5,"Medium Performer",-22.743739077121926,-47.33699738819053
1104,"5a8e7d5003a1f221f9e1d6e411de7c23","campinas","SP","Southeast",8655.999999999978,"High Performer",-22.881708557717076,-47.050464266947195
1105,"5a93f3ab0ef4c84ed5e1b5dbf23978bc","monteiro lobato","SP","Southeast",2263.4700000000003,"Medium Performer",-22.95371488210672,-45.83955023052029
1106,"5a9b3bcab695173c820e53934574ae80","salto","SP","Southeast",139.0,"Low Performer",-23.20274626766997,-47.29586644694692
1107,"5a9c0859cb00fd8aa4db443837f0a700","treze tilias","SC","South",208.0,"Low Performer",-26.998521324070392,-51.411579838730134
1108,"5aaa890629f83706d8d9bfecd8377c1c","petropolis","RJ","Southeast",48.9,"Low Performer",-22.432229262800227,-43.140860384116806
1109,"5ab05b6d86d417796c69ffd6774ec832","assis","SP","Southeast",1636.3000000000004,"Medium Performer",-22.655662293967406,-50.39542900698363
1110,"5abb8ea023c77787f2c15da891c8d384","joinville","SC","South",2241.0,"Medium Performer",-26.28013264016432,-48.79651786743283
1111,"5acd070dd3fe441bbb2ec1f1ede515ee","jundiai","SP","Southeast",738.27,"Medium Performer",-23.215675309327473,-46.86036675853516
1112,"5b07547f10dd980738a1a27f685af669","guarulhos","SP","Southeast",1064.6999999999998,"Medium Performer",-23.471988393375852,-46.52530159347153
1113,"5b0cc932433fa5184b5b94bfe6bcc256","ibitinga","SP","Southeast",977.8,"Medium Performer",-21.757320637712766,-48.82974353343713
1114,"5b179e9e8cc7ab6fd113a46ca584da81","sao paulo","SP","Southeast",4953.699999999999,"High Performer",-23.568770707245964,-46.69810963523168
1115,"5b2e94f2c22b39ccc24d34ad0f669672","sao paulo","SP","Southeast",949.78,"Medium Performer",-23.53884249396187,-46.64523045306012
1116,"5b33b527da3c5b969cc99dc435cad09a","paranavai","PR","South",1842.89,"Medium Performer",-23.078837903414588,-52.46473186797611
1117,"5b35136197710e16ac5e7b7c2bd4ea85","rio de janeiro","RJ","Southeast",2674.4,"Medium Performer",-23.00126761701065,-43.335598837067195
1118,"5b51032eddd242adc84c38acab88f23d","borda da mata","MG","Southeast",2896.0,"Medium Performer",-22.262584130235293,-46.17112394057631
1119,"5b581417df4480f632484ba681e53944","florianopolis","SC","South",1790.6000000000001,"Medium Performer",-27.518376381111757,-48.5162770076532
1120,"5b664594895aefb418afaee6d40a9a23","petropolis","RJ","Southeast",775.3999999999999,"Medium Performer",-22.338529289758178,-43.12899883949998
1121,"5b67882648febfb6e1225e6ad7164f6b","umuarama","PR","South",6490.589999999997,"High Performer",-23.759415570984828,-53.29278370090017
1122,"5b8154610ebb21fb90eb587365e673df","sao jose dos campos","SP","Southeast",9078.069999999994,"High Performer",-23.21686067703018,-45.908593804889406
1123,"5b85809efd0d0e4dea1a9544e1280ed9","presidente prudente","SP","Southeast",1654.8000000000004,"Medium Performer",-22.113507353635857,-51.38645500353056
1124,"5b925e1d006e9476d738aa200751b73b","sao paulo","SP","Southeast",7748.5,"High Performer",-23.613258022164977,-46.68995373230166
1125,"5b92bfa4120daa27c574daa2e386c693","sorocaba","SP","Southeast",14.0,"Low Performer",-23.47353065420714,-47.483469553604266
1126,"5b97c06a046398e7005b2b7c0d707a92","joao pinheiro","MG","Southeast",1519.96,"Medium Performer",-17.73200537036009,-46.16588731423496
1127,"5bba18b40e8c973b0f32e748004775b0","itajobi","SP","Southeast",739.98,"Medium Performer",-21.314997747152887,-49.05541730507598
1128,"5bc237df65098fe211bb4818f4d26d78","uberlandia","MG","Southeast",126.80000000000001,"Low Performer",-18.954174871944247,-48.23791059400363
1129,"5bc24d989e71e93c33e50a7782431b0e","campo do meio","MG","Southeast",3148.0000000000005,"Medium Performer",-21.1094994554569,-45.829834338383606
1130,"5bc55dbe2f12b6af6d83ed46023e0dc8","coronel fabriciano","MG","Southeast",2460.5000000000005,"Medium Performer",-19.506713154390688,-42.6286140396501
1131,"5bf397d04035b5f45cc41e82ec106803","sao paulo","SP","Southeast",1525.0,"Medium Performer",-23.619119647963508,-46.63889260470893
1132,"5bffbafbb22daf6d3bfc216a46db8708","nilopolis","RJ","Southeast",5024.719999999997,"High Performer",-22.805706631753825,-43.42307905240662
1133,"5c030029b5916fed0986310385ec9009","sao jose","SC","South",3644.4,"Medium Performer",-27.585486027486755,-48.579890126623155
1134,"5c243662ce92d84573bfaff24c3e3700","sao paulo","SP","Southeast",32588.22000000006,"High Performer",-23.515977900238095,-46.54737185794935
1135,"5c3460cd3e8a984382ae254e7dd20d9f","sao jose do rio preto","SP","Southeast",746.77,"Medium Performer",-20.83620882180298,-49.38807095699605
1136,"5c603ffb38cbbf25a0e0698941324143","varginha","MG","Southeast",348.8,"Low Performer",-21.560540707693438,-45.43181837493425
1137,"5c6d4016c2a288f074fa0848a2b653d2","sao paulo","SP","Southeast",3004.100000000001,"Medium Performer",-23.540695255566053,-46.641582935722816
1138,"5c853bb56f70f4d14218944bae111d7a","cotia","SP","Southeast",263.13000000000005,"Low Performer",-23.61014126737445,-46.8766338169434
1139,"5ca5d579b5857ee8709479b1047cecc3","sao paulo","SP","Southeast",339.89,"Low Performer",-23.635144115082102,-46.60361073479806
1140,"5cbbd5a299cab112b7bf23862255e43e","pinhais","PR","South",2655.6599999999994,"Medium Performer",-25.425234868690325,-49.18911084076794
1141,"5cf13accae3222c70a9cac40818ae839","patos de minas","MG","Southeast",14008.999999999984,"High Performer",-18.595141030878892,-46.518679370987826
1142,"5cf1ec37aea089f45110c70653a166ab","sao paulo","SP","Southeast",50.0,"Low Performer",-23.490758745356786,-46.58336932471798
1143,"5d0363b33554b373851fc1622e4d5f3c","atibaia","SP","Southeast",6570.889999999995,"High Performer",-23.08992524585618,-46.611654225087754
1144,"5d043cd5512d4bd2f88e5ccdd5736c38","sao paulo","SP","Southeast",650.0,"Medium Performer",-23.50813343364587,-46.673788540796025
1145,"5d378b73ab7dd6f0418d743e5dcb0bd1","sao paulo","SP","Southeast",13243.0,"High Performer",-23.539657127270956,-46.63188421270581
1146,"5d3bb11474a06bdc23fb9e89f1164ee0","assis","SP","Southeast",3654.6000000000026,"Medium Performer",-22.663902111270872,-50.435818033107424
1147,"5d505d2298ad549e4e4e835562fa0c1e","birigui","SP","Southeast",249.8,"Low Performer",-21.294953796324283,-50.3432673557328
1148,"5d76d80a2f5f39c891b996a1bf4c9853","sao paulo","SP","Southeast",1238.5,"Medium Performer",-23.62664824502481,-46.73950894543502
1149,"5d9dc90a686a8fddacffab6bab5653a3","santana de parnaiba","SP","Southeast",3761.9399999999996,"Medium Performer",-23.461573403635924,-46.91529507169106
1150,"5d9f3746e112e696f98ea22c56b3e912","sao paulo","SP","Southeast",1322.64,"Medium Performer",-23.55070297176536,-46.59043468474226
1151,"5db42a6cd9bf1bf0d3aab9582767f168","vitoria","ES","Southeast",200.0,"Low Performer",-20.320038528527196,-40.332921888602876
1152,"5dc203c7b84a0e71e878a179de05fb9a","pompeia","SP","Southeast",421.9,"Low Performer",-22.10367343012363,-50.17893613850752
1153,"5dc4bdaf869e8c77c648078cbe8d59c2","florianopolis","SC","South",292.99,"Low Performer",-27.591141018267376,-48.509176607977736
1154,"5dceca129747e92ff8ef7a997dc4f8ca","santa barbara d┬┤oeste","SP","Southeast",110203.85999999964,"High Performer",-22.757882920125365,-47.41705497247527
1155,"5de1c80811ce7007f62f00d971236c09","florianopolis","SC","South",76.8,"Low Performer",-27.68168782191655,-48.490773516662365
1156,"5debea795b07621e1f90532e18f96145","apucarana","PR","South",1595.2500000000007,"Medium Performer",-23.55447708066191,-51.46575603144135
